Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Fertilizer_Per_Ha,Pesticide_Per_Ha,Rainfall_Category,Decade,Production_Per_Rainfall,log_Area,log_Production,log_Fertilizer,log_Pesticide,log_Fertilizer_Per_Ha,log_Pesticide_Per_Ha,Crop_enc,Season_enc,State_enc,Rainfall_Category_enc
Safflower,2012,Rabi,Karnataka,48296.0,30320,956.2,7283036.8,14971.76,0.573571429,150.79999999687757,0.30999999999358124,Low,2010,31.708847488277716,10.785124725910403,10.319595820742773,15.801058613355469,9.613987829157322,5.0225638649409605,0.27002713720816035,42,2,12,1
Sannhamp,2012,Whole Year,Karnataka,258.0,64,956.2,38906.4,79.98,0.2375,150.7999994155039,0.30999999879844964,Low,2010,0.06693160419689227,5.556828061699537,4.174387269895637,10.568939742877314,4.394202210604015,5.022563861111094,0.2700271362958462,43,4,12,1
Sesamum,2012,Kharif,Karnataka,41001.0,13264,956.2,6182950.8,12710.31,0.3072,150.79999999632204,0.3099999999924392,Low,2010,13.871574969805923,10.62137612498452,9.49288426657184,15.637306352941826,9.450247427322351,5.0225638649373,0.2700271372072886,44,1,12,1
Small Millets,2012,Kharif,Karnataka,21919.0,8426,956.2,3305385.2,6794.89,0.368421053,150.79999999312014,0.30999999998585703,Low,2010,8.8119640150471,9.995154741061953,9.039196115772354,15.011063877693761,8.824073296669068,5.022563864916208,0.270027137202264,45,1,12,1
Soyabean,2012,Kharif,Karnataka,169509.0,177805,956.2,25561957.2,52547.79,0.878888889,150.79999999911036,0.3099999999981712,Low,2010,185.94959194106923,12.040667201112532,12.088448347274342,17.056615796432652,10.869497350350183,5.022563864955669,0.2700271372116641,46,1,12,1
Sunflower,2012,Kharif,Karnataka,210992.0,106890,956.2,31817593.6,65407.52,0.508846154,150.7999999992853,0.30999999999853073,Low,2010,111.78623707196586,12.25958023655244,11.579564902636335,17.27552998405049,11.088407804189567,5.022563864956822,0.2700271372119386,48,1,12,1
Sunflower,2012,Rabi,Karnataka,278912.0,138485,956.2,42059929.6,86462.72,0.575714286,150.79999999945932,0.30999999999888855,Low,2010,144.82848761260354,12.538655184218067,11.838524516467805,17.55460607821369,11.367480182972658,5.022563864957967,0.2700271372122118,48,2,12,1
Sunflower,2012,Summer,Karnataka,20178.0,20173,956.2,3042842.4,6255.18,1.010952381,150.7999999925265,0.30999999998463673,Low,2010,21.097050804123562,9.912397738665884,9.91214992561478,14.928302965182215,8.741325054189748,5.022563864912297,0.2700271372013325,48,3,12,1
Tobacco,2012,Whole Year,Karnataka,106446.0,66656,956.2,16052056.8,32998.26,0.662727273,150.79999999858333,0.30999999999708777,Low,2010,69.7092657710633,11.575402487679312,11.107315346348548,16.59134761115987,10.404240415954765,5.022563864952197,0.2700271372108371,51,4,12,1
Turmeric,2012,Whole Year,Karnataka,19688.0,92405,956.2,2968950.4,6103.28,4.742173913,150.7999999923405,0.30999999998425437,Low,2010,96.6377325908411,9.887815383141833,11.43394719058652,14.90371938446406,8.716745443471858,5.0225638649110715,0.2700271372010406,52,4,12,1
Urad,2012,Kharif,Karnataka,102636.0,49448,956.2,15477508.8,31817.16,0.3365,150.79999999853075,0.30999999999697964,Low,2010,51.713030692623896,11.538953770491355,10.808697114399466,16.554898547552515,10.367792474952704,5.0225638649518505,0.27002713721075455,53,1,12,1
Urad,2012,Rabi,Karnataka,5376.0,2791,956.2,810700.8,1666.56,0.609090909,150.7999999719494,0.3099999999423363,Low,2010,2.918845426773849,8.589885876809678,7.934513463882263,13.605655571276776,7.4191167591514375,5.022563864776743,0.27002713716904203,53,2,12,1
Wheat,2012,Rabi,Karnataka,225274.0,178871,956.2,33971319.2,69834.94,0.846428571,150.7999999993306,0.3099999999986239,Low,2010,187.06442147347371,12.325077157103237,12.094425745229639,17.34102720308486,11.15390405594856,5.02256386495712,0.2700271372120097,54,2,12,1
Arecanut,2012,Whole Year,Kerala,101775.0,118233,2187.6,15347670.0,31550.25,0.895714286,150.7999999985183,0.3099999999969541,Very High,2010,54.046900688404236,11.530529598918585,11.68042099064551,16.546474294101504,10.35936848683587,5.022563864951769,0.27002713721073507,0,4,13,3
Arhar/Tur,2012,Whole Year,Kerala,1186.0,1892,2187.6,178848.8,367.66,1.496,150.7999998728499,0.3099999997386172,Very High,2010,0.8648747481875688,7.079184394609668,7.545918151209323,12.094301626431017,5.909874810068028,5.022563864123914,0.2700271370135313,1,4,13,3
Black Pepper,2012,Whole Year,Kerala,84707.0,46298,2187.6,12773815.6,26259.17,0.391428571,150.79999999821976,0.3099999999963403,Very High,2010,21.163832500839355,11.346965327183472,10.742875641568942,16.362908055712364,10.175808621560128,5.022563864949802,0.2700271372102665,5,4,13,3
Cardamom,2012,Whole Year,Kerala,41600.0,10222,2187.6,6273280.0,12896.0,0.075555556,150.799999996375,0.30999999999254807,Very High,2010,4.672700674404507,10.635879484421974,9.232395362757014,15.65181006122944,9.464750005164392,5.022563864937649,0.2700271372073717,6,4,13,3
Cashewnut,2012,Whole Year,Kerala,52086.0,37919,2187.6,7854568.8,16146.66,0.390714286,150.79999999710478,0.3099999999940483,Very High,2010,17.333607598585846,10.860670676452575,10.543233956368958,15.876606060508147,9.689530426512128,5.022563864942457,0.2700271372085169,7,4,13,3
Cowpea(Lobia),2012,Whole Year,Kerala,1085.0,0,2187.6,163618.0,336.35,0.0,150.79999986101382,0.3099999997142857,Very High,2010,0.0,6.990256500493881,0.0,12.005295833326729,5.821120967073434,5.022563864045942,0.2700271369949577,12,4,13,3
Ginger,2012,Whole Year,Kerala,4505.0,22064,2187.6,679354.0,1396.55,3.365714286,150.79999996652606,0.30999999993118754,Very High,2010,10.085938923895622,8.41316512099219,10.001747921703648,13.428899097601834,7.242475982564543,5.0225638647410165,0.27002713716053156,15,4,13,3
Groundnut,2012,Whole Year,Kerala,784.0,976,2187.6,118227.2,243.04,1.24,150.79999980765305,0.30999999960459185,Very High,2010,0.4461510328916845,6.665683717782408,6.884486652042782,11.68037193417897,5.497332146283652,5.022563863694422,0.2700271369112219,17,4,13,3
Horse-Gram,2012,Whole Year,Kerala,105.0,0,2187.6,15834.0,32.55,0.0,150.79999856380954,0.30999999704761905,Very High,2010,0.0,4.663439094112067,0.0,9.66997795897274,3.5130368634176907,5.02256385550046,0.2700271349593343,19,4,13,3
Jowar,2012,Whole Year,Kerala,148.0,116,2187.6,22318.4,45.88,0.87,150.7999989810811,0.30999999790540544,Very High,2010,0.053026147351880534,5.003946305945459,4.762173934797756,10.013211534413497,3.8475911452687575,5.022563858249284,0.27002713561413305,20,4,13,3
Maize,2012,Whole Year,Kerala,180.0,15,2187.6,27144.0,55.8,0.535,150.79999916222224,0.3099999982777778,Very High,2010,0.006856829398950069,5.198497031265826,2.772588722239781,10.208948146339551,4.039536325727106,5.022563859442572,0.2700271358983868,24,4,13,3
Moong(Green Gram),2012,Whole Year,Kerala,101.0,0,2187.6,15230.8,31.31,0.0,150.7999985069307,0.3099999969306931,Very High,2010,0.0,4.624972813284271,0.0,9.631140626692844,3.475376779836407,5.022563855125763,0.2700271348700778,27,4,13,3
Onion,2012,Whole Year,Kerala,40.0,0,2187.6,6032.0,12.4,0.0,150.7999962300001,0.30999999225000024,Very High,2010,0.0,3.713572066704308,0.0,8.704999678440762,2.5952547069568657,5.02256384012622,0.2700271312970298,31,4,13,3
Ragi,2012,Whole Year,Kerala,113.0,123,2187.6,17040.4,35.03,0.55,150.79999866548675,0.3099999972566372,Very High,2010,0.05622600107139057,4.736198448394496,4.820281565605037,9.743400956632803,3.5843519247600018,5.02256385617027,0.2700271351188901,39,4,13,3
Rice,2012,Autumn,Kerala,63232.0,161083,2187.6,9535385.6,19601.92,2.41,150.79999999761512,0.30999999999509736,Very High,2010,73.63457667140494,11.054581595759815,11.989681247038497,16.07052034155392,9.883433813714088,5.022563864945819,0.2700271372093177,41,0,13,3
Rice,2012,Summer,Kerala,47294.0,134609,2187.6,7131935.2,14661.14,2.482142857,150.79999999681144,0.30999999999344524,Very High,2010,61.532729904217994,10.76415986064727,11.810136987638138,15.780093312327848,9.593023940230648,5.022563864940524,0.27002713720805654,41,3,13,3
Rice,2012,Winter,Kerala,86751.0,212607,2187.6,13082050.8,26892.81,2.355,150.7999999982617,0.3099999999964266,Very High,2010,97.1873285348385,11.370808752298393,12.267205373532912,16.386751757134654,10.199651427586048,5.022563864950079,0.2700271372103324,41,5,13,3
Sesamum,2012,Whole Year,Kerala,260.0,98,2187.6,39208.0,80.6,0.34375,150.79999942,0.3099999988076923,Very High,2010,0.044797952073140454,5.564520407322694,4.59511985013459,10.576661591263116,4.401829261970061,5.022563861140712,0.27002713630290165,44,4,13,3
Sesamum,2012,Winter,Kerala,260.0,98,2187.6,39208.0,80.6,0.34375,150.79999942,0.3099999988076923,Very High,2010,0.044797952073140454,5.564520407322694,4.59511985013459,10.576661591263116,4.401829261970061,5.022563861140712,0.27002713630290165,44,5,13,3
Small Millets,2012,Whole Year,Kerala,62.0,61,2187.6,9349.6,19.22,0.98,150.799997567742,0.3099999950000001,Very High,2010,0.02788443955573028,4.143134726391533,4.127134385045092,9.14319579134685,3.006672213592325,5.022563848938749,0.27002713339626633,45,4,13,3
Soyabean,2012,Whole Year,Kerala,7.0,10,2187.6,1055.6,2.17,1.43,150.79997845714593,0.309999955714292,Very High,2010,0.004571219599300047,2.0794415416798357,2.3978952727983707,6.962811484730215,1.1537315878891892,5.022563723045485,0.2700271034071756,46,4,13,3
Tobacco,2012,Whole Year,Kerala,13.0,23,2187.6,1960.4,4.03,1.77,150.7999884000009,0.309999976153848,Very High,2010,0.010513805078390106,2.6390573296152584,3.1780538303479458,7.5814137829582195,1.6154199841116479,5.022563788545195,0.27002711900989057,51,4,13,3
Turmeric,2012,Whole Year,Kerala,2628.0,6904,2187.6,396302.4,814.68,2.421428571,150.79999994261797,0.3099999998820396,Very High,2010,3.155970011356752,7.874358824729881,8.840001065843392,12.889935358500795,6.704022121187751,5.0225638645835184,0.27002713712301407,52,4,13,3
Urad,2012,Whole Year,Kerala,265.0,0,2187.6,39962.0,82.15,0.0,150.7999994309434,0.3099999988301887,Very High,2010,0.0,5.583496308781699,0.0,10.595709305019572,4.420646205638937,5.022563861212803,0.27002713632007447,53,4,13,3
Wheat,2012,Whole Year,Kerala,1.0,0,2187.6,150.8,0.31,0.0,150.79984920015082,0.30999969000031,Very High,2010,0.0,0.6931471805599453,0.0,5.02256386496153,0.27002713721306015,5.022562871549645,0.2700269005720474,54,4,13,3
Arecanut,2012,Whole Year,Meghalaya,16062.0,23331,2945.3,2422149.6,4979.22,1.262857143,150.79999999061138,0.3099999999806998,Very High,2010,7.921434146633133,9.684273769557766,10.057581087873528,14.700166381178592,8.513229345749764,5.022563864899681,0.2700271371983272,0,4,17,3
Arhar/Tur,2012,Kharif,Meghalaya,1136.0,1390,2945.3,171308.8,352.16,1.003333333,150.7999998672535,0.3099999997271127,Very High,2010,0.4719383422836593,7.036148493750536,7.237778191923443,12.051228892249654,5.866921212033382,5.022563864087046,0.2700271370047493,1,1,17,3
Black Pepper,2012,Whole Year,Meghalaya,950.0,665,2945.3,143260.0,294.5,0.697142857,150.79999984126317,0.3099999996736842,Very High,2010,0.2257834515241967,6.85751406254539,6.501289670540389,11.87242342045959,5.688668836846153,5.022563863915832,0.27002713696396413,5,4,17,3
Cashewnut,2012,Whole Year,Meghalaya,9047.0,16764,2945.3,1364287.6,2804.57,1.53,150.7999999833315,0.3099999999657345,Very High,2010,5.691780122333284,9.110299017795956,9.72704865890033,14.12614367858261,7.939362005868884,5.022563864851724,0.2700271371869033,7,4,17,3
Castor Seed,2012,Kharif,Meghalaya,60.0,45,2945.3,9048.0,18.6,0.926666667,150.7999974866667,0.30999999483333346,Very High,2010,0.0152785794264494,4.110873864173311,3.828641396489095,9.110409533351133,2.975529566236472,5.022563848404657,0.27002713326903993,8,1,17,3
Cotton(Lint),2012,Kharif,Meghalaya,7250.0,8359,2945.3,1093300.0,2247.5,1.126666667,150.79999997919998,0.30999999995724137,Very High,2010,2.8380810094597897,8.888894669371593,9.031213706078747,13.90471211808419,7.718018606210762,5.022563864824507,0.27002713718042,11,1,17,3
Dry Chillies,2012,Whole Year,Meghalaya,2033.0,1659,2945.3,306576.4,630.23,1.092857143,150.7999999258239,0.309999999847516,Very High,2010,0.5632702948551013,7.617759576608505,7.414572881350589,12.63322553102656,6.4476702969193305,5.022563864472886,0.27002713709666015,13,4,17,3
Ginger,2012,Kharif,Meghalaya,9587.0,60149,2945.3,1445719.6,2971.97,7.545714286,150.79999998427036,0.30999999996766453,Very High,2010,20.422028309366777,9.168267595554275,11.004596721402825,14.184118440347675,7.997316732129828,5.022563864857909,0.2700271371883766,15,1,17,3
Gram,2012,Rabi,Meghalaya,1800.0,1755,2945.3,271440.0,558.0,0.976666667,150.79999991622222,0.30999999982777776,Very High,2010,0.5958645976315267,7.496097345175956,7.470793774195062,12.511500083506734,6.326149473155099,5.0225638644096335,0.2700271370815928,16,2,17,3
Linseed,2012,Rabi,Meghalaya,88.0,46,2945.3,13270.4,27.28,0.52,150.79999828636366,0.3099999964772728,Very High,2010,0.015618103413703831,4.48863636973214,3.8501476017100584,9.49336662289177,3.342154841028372,5.022563853672753,0.2700271345239554,23,2,17,3
Maize,2012,Whole Year,Meghalaya,18015.0,38732,2945.3,2716662.0,5584.65,2.2,150.7999999916292,0.3099999999827921,Very High,2010,13.150443074338627,9.799015530939418,10.564447228842829,14.814914846854773,8.62795608790051,5.0225638649063855,0.2700271371999244,24,4,17,3
Mesta,2012,Kharif,Meghalaya,4435.0,25871,2945.3,668798.0,1374.85,6.01,150.79999996599773,0.3099999999301014,Very High,2010,8.783825074259388,8.397508348470257,10.160916581816888,13.4132388455362,7.2268270009231825,5.022563864737536,0.2700271371597025,26,1,17,3
Peas & Beans (Pulses),2012,Rabi,Meghalaya,2190.0,4064,2945.3,330252.0,678.9,1.868571429,150.79999993114157,0.3099999998584475,Very High,2010,1.3798254842020081,7.692113339595466,8.310169021981912,12.707614306370564,6.521945728532414,5.022563864507917,0.2700271371050048,37,2,17,3
Potato,2012,Whole Year,Meghalaya,18139.0,172955,2945.3,2735361.2,5623.09,7.585714286,150.79999999168643,0.3099999999829098,Very High,2010,58.72237121559014,9.805874723669127,12.060792505871103,14.82177441651419,8.634814436207407,5.022563864906763,0.2700271372000142,38,4,17,3
Rapeseed &Mustard,2012,Rabi,Meghalaya,9750.0,9116,2945.3,1470300.0,3022.5,0.862857143,150.79999998453332,0.3099999999682051,Very High,2010,3.095100667811394,9.18512512283512,9.117896081584902,14.200977699698823,8.014170379713267,5.022563864859641,0.2700271371887893,40,2,17,3
Rice,2012,Autumn,Meghalaya,33000.0,66000,2945.3,4976400.0,10230.0,2.232857143,150.7999999954303,0.30999999999060607,Very High,2010,22.408583158792453,10.404293143019792,11.097425172408931,15.42021749697093,9.23317760587894,5.022563864931426,0.2700271372058892,41,0,17,3
Rice,2012,Rabi,Meghalaya,13267.0,56786,2945.3,2000663.6,4112.77,2.13,150.79999998863346,0.3099999999766338,Very High,2010,19.280209140230127,9.493110400066943,10.947062705274329,14.508989983324803,8.322095161989882,5.022563864886651,0.27002713719522337,41,2,17,3
Rice,2012,Winter,Meghalaya,63484.0,142867,2945.3,9573387.2,19680.04,2.118571429,150.79999999762458,0.3099999999951169,Very High,2010,48.50677348707881,11.058558936503891,11.869676406021107,16.074497744657535,9.887411014738424,5.022563864945881,0.27002713720933263,41,5,17,3
Sesamum,2012,Kharif,Meghalaya,2200.0,1859,2945.3,331760.0,682.0,0.931666667,150.79999993145455,0.30999999985909094,Very High,2010,0.6311750923059875,7.696667081526462,7.528331766707247,12.712170109142873,6.52649485957079,5.022563864509978,0.270027137105496,44,1,17,3
Small Millets,2012,Rabi,Meghalaya,2805.0,2430,2945.3,422994.0,869.55,1.041428571,150.79999994623887,0.30999999988948307,Very High,2010,0.8250432890282676,7.939515260662406,7.796057974316123,12.955115637627586,6.769125195812608,5.022563864607372,0.2700271371286961,45,2,17,3
Soyabean,2012,Kharif,Meghalaya,1589.0,2912,2945.3,239621.2,492.59,1.94,150.79999990509754,0.3099999998049087,Very High,2010,0.9886938508849035,7.371489295214277,7.976938756959434,12.386818795355316,6.201705213066669,5.022563864336349,0.2700271370641355,46,1,17,3
Sugarcane,2012,Whole Year,Meghalaya,95.0,280,2945.3,14326.0,29.45,2.72,150.7999984126316,0.30999999673684214,Very High,2010,0.09506671643124072,4.564348191467836,5.638354669333745,9.569901147893372,3.416085994155906,5.022563854504557,0.2700271347221,47,4,17,3
Sweet Potato,2012,Kharif,Meghalaya,4438.0,15063,2945.3,669250.4,1375.78,3.745714286,150.79999996602072,0.3099999999301487,Very High,2010,5.114249820013496,8.398184404834035,9.620063070336988,13.413915053274321,7.227502718353702,5.022563864737688,0.27002713715973853,49,1,17,3
Tapioca,2012,Kharif,Meghalaya,4983.0,29749,2945.3,751436.4,1544.73,6.795714286,150.7999999697371,0.3099999999377885,Very High,2010,10.100499096832072,8.51398806046729,10.300584410973777,13.52974318463899,7.343251569652077,5.022563864762169,0.2700271371655705,50,1,17,3
Tobacco,2012,Rabi,Meghalaya,775.0,717,2945.3,116870.0,240.25,1.0175,150.79999980541936,0.3099999996,Very High,2010,0.2434386988614271,6.654152520183219,6.576469569048224,11.668826041406383,5.485833740219095,5.022563863679707,0.2700271369077167,51,2,17,3
Turmeric,2012,Whole Year,Meghalaya,2208.0,12831,2945.3,332966.4,684.48,5.747142857,150.79999993170293,0.30999999985960147,Very High,2010,4.356432280461606,7.700295203420117,9.459697330106296,12.715799866272372,6.530119322792649,5.022563864511615,0.2700271371058857,52,4,17,3
Wheat,2012,Rabi,Meghalaya,406.0,742,2945.3,61224.8,125.86,1.356666667,150.79999962857144,0.3099999992364532,Very High,2010,0.2519267985427879,6.008813185442595,6.610696044717759,11.022323948292781,4.843084116205751,5.022563862514701,0.2700271366302,54,2,17,3
Arecanut,2013,Kharif,Andhra Pradesh,476.0,255,1062.3,68777.24,128.52,1.705,144.4899996964496,0.26999999943277314,Medium,2010,0.24004518475002806,6.1675164908883415,5.545177444479562,11.138642694824894,4.86383530936938,4.980107353640896,0.23901690002386458,0,1,0,2
Arhar/Tur,2013,Kharif,Andhra Pradesh,182826.0,102954,1062.3,26416528.74,49363.02,0.696923077,144.48999999920966,0.26999999999852314,Medium,2010,96.91612529707604,12.116295629502263,11.542047278542247,17.08950049869627,10.806977097726545,4.980107355721865,0.23901690046933702,1,1,0,2
Arhar/Tur,2013,Rabi,Andhra Pradesh,1298.0,1003,1062.3,187548.02,350.46,0.736,144.48999988868258,0.26999999979198763,Medium,2010,0.9441777266834437,7.1693500166706,6.911747300251674,12.14179553022312,5.8620959067667,4.980107354962176,0.23901690030671063,1,2,0,2
Bajra,2013,Kharif,Andhra Pradesh,46930.0,77599,1062.3,6780915.7,12671.1,1.621818182,144.48999999692117,0.26999999999424673,Medium,2010,73.04810310359775,10.756433716893001,11.25932270617131,15.72962285726668,9.447158005437212,4.980107355706136,0.23901690046596977,2,1,0,2
Bajra,2013,Rabi,Andhra Pradesh,2297.0,4256,1062.3,331893.53,620.19,1.78,144.48999993709623,0.26999999988245543,Medium,2010,4.006401201161252,7.739794458408701,8.356319965828153,12.712572516704524,6.43163699326988,4.9801073552949395,0.23901690037794515,2,2,0,2
